Date,DHHNGSP
2018-05-23,2890000.00
2018-05-24,2880000.00
2018-05-25,2880000.00
2018-05-29,2840000.00
2018-05-30,2830000.00
2018-05-31,2940000.00
2018-06-01,2910000.00
2018-06-04,2890000.00
2018-06-05,2890000.00
2018-06-06,2890000.00
2018-06-07,3020000.00
2018-06-08,2910000.00
2018-06-11,3000000.00
2018-06-12,2980000.00
2018-06-13,2980000.00
2018-06-14,2990000.00
2018-06-15,3020000.00
2018-06-18,2990000.00
2018-06-19,2950000.00
2018-06-20,2960000.00
2018-06-21,3080000.00
2018-06-22,2950000.00
2018-06-25,2960000.00
